time[sec],yaw,pitch,roll,x,y,z,acc_x,acc_y,acc_z,omega_x,omega_y,omega_z
36.7,0.0,0.0,0.0,336.6401014489824,0.0,0.0,0.4751342747128077,0.0,0.0,0.0,0.0,0.0
36.705,0.0,0.0,0.0,336.20810227252724,0.0,0.0,0.5258821835491988,0.0,0.0,0.0,0.0,0.0
36.71,0.0,0.0,0.0,336.7170926232712,0.0,0.0,0.48311414295633126,0.0,0.0,0.0,0.0,0.0
36.715,0.0,0.0,0.0,336.11169821922243,0.0,0.0,0.5126441241890013,0.0,0.0,0.0,0.0,0.0
36.72,0.0,0.0,0.0,336.7071984194166,0.0,0.0,0.4950975075976783,0.0,0.0,0.0,0.0,0.0
36.725,0.0,0.0,0.0,336.00321960434235,0.0,0.0,0.507504587024887,0.0,0.0,0.0,0.0,0.0
36.730000000000004,0.0,0.0,0.0,336.6546469818717,0.0,0.0,0.4951241992650922,0.0,0.0,0.0,0.0,0.0
36.735,0.0,0.0,0.0,336.74202905756704,0.0,0.0,0.5053568907359441,0.0,0.0,0.0,0.0,0.0
36.74,0.0,0.0,0.0,337.2171941678987,0.0,0.0,0.4978173899335978,0.0,0.0,0.0,0.0,0.0
36.745,0.0,0.0,0.0,336.9911587708064,0.0,0.0,0.5072364526764259,0.0,0.0,0.0,0.0,0.0
36.75,0.0,0.0,0.0,336.8710637555734,0.0,0.0,0.5010651536557436,0.0,0.0,0.0,0.0,0.0
36.755,0.0,0.0,0.0,337.64688005159604,0.0,0.0,0.5153712680049688,0.0,0.0,0.0,0.0,0.0
36.76,0.0,0.0,0.0,337.46187625764964,0.0,0.0,0.4864001105202739,0.0,0.0,0.0,0.0,0.0
36.765,0.0,0.0,0.0,336.9819251225797,0.0,0.0,0.5144141483999434,0.0,0.0,0.0,0.0,0.0
36.77,0.0,0.0,0.0,337.318408977701,0.0,0.0,0.5089174269491691,0.0,0.0,0.0,0.0,0.0
36.775,0.0,0.0,0.0,338.06255557568295,0.0,0.0,0.5029585307142657,0.0,0.0,0.0,0.0,0.0
36.78,0.0,0.0,0.0,338.17627986591015,0.0,0.0,0.4904730299085309,0.0,0.0,0.0,0.0,0.0
36.785000000000004,0.0,0.0,0.0,337.8434609520559,0.0,0.0,0.5117563381018059,0.0,0.0,0.0,0.0,0.0
36.79,0.0,0.0,0.0,337.363622926252,0.0,0.0,0.4821948039682577,0.0,0.0,0.0,0.0,0.0
36.795,0.0,0.0,0.0,337.6589869328787,0.0,0.0,0.4863864517128979,0.0,0.0,0.0,0.0,0.0
36.800000000000004,0.0,0.0,0.0,338.74310618399556,0.0,0.0,0.4912295217722799,0.0,0.0,0.0,0.0,0.0
36.805,0.0,0.0,0.0,338.77210652795293,0.0,0.0,0.5060796500888994,0.0,0.0,0.0,0.0,0.0
36.81,0.0,0.0,0.0,338.7405629981141,0.0,0.0,0.49370599372419,0.0,0.0,0.0,0.0,0.0
36.815,0.0,0.0,0.0,337.96957205365635,0.0,0.0,0.49160016825015523,0.0,0.0,0.0,0.0,0.0
36.82,0.0,0.0,0.0,338.90598889566644,0.0,0.0,0.49818193414682643,0.0,0.0,0.0,0.0,0.0
36.825,0.0,0.0,0.0,338.4095581423475,0.0,0.0,0.5076677691893876,0.0,0.0,0.0,0.0,0.0
36.83,0.0,0.0,0.0,338.33074129425256,0.0,0.0,0.5018506258111585,0.0,0.0,0.0,0.0,0.0
36.835,0.0,0.0,0.0,339.38951558362885,0.0,0.0,0.510247599615936,0.0,0.0,0.0,0.0,0.0
36.84,0.0,0.0,0.0,338.06860916816373,0.0,0.0,0.5098558897034263,0.0,0.0,0.0,0.0,0.0
36.845,0.0,0.0,0.0,338.85092199099154,0.0,0.0,0.5081085456090371,0.0,0.0,0.0,0.0,0.0
36.85,0.0,0.0,0.0,338.84898285647915,0.0,0.0,0.5066891314297984,0.0,0.0,0.0,0.0,0.0
36.855000000000004,0.0,0.0,0.0,338.85357514623956,0.0,0.0,0.48760637088152037,0.0,0.0,0.0,0.0,0.0
36.86,0.0,0.0,0.0,339.8184996000997,0.0,0.0,0.5050502384376934,0.0,0.0,0.0,0.0,0.0
36.865,0.0,0.0,0.0,339.3874294142873,0.0,0.0,0.5091393747038492,0.0,0.0,0.0,0.0,0.0
36.87,0.0,0.0,0.0,339.4331549795536,0.0,0.0,0.48975678048598953,0.0,0.0,0.0,0.0,0.0
36.875,0.0,0.0,0.0,339.4930023031401,0.0,0.0,0.5019473216134127,0.0,0.0,0.0,0.0,0.0
36.88,0.0,0.0,0.0,339.06264390021886,0.0,0.0,0.5045622770067274,0.0,0.0,0.0,0.0,0.0
36.885,0.0,0.0,0.0,339.46981453773617,0.0,0.0,0.5191423570581184,0.0,0.0,0.0,0.0,0.0
36.89,0.0,0.0,0.0,339.9072308895482,0.0,0.0,0.5085938892273822,0.0,0.0,0.0,0.0,0.0
36.895,0.0,0.0,0.0,339.8943347269418,0.0,0.0,0.5011891576383756,0.0,0.0,0.0,0.0,0.0
36.9,0.0,0.0,0.0,340.0707267513246,0.0,0.0,0.5113235357945357,0.0,0.0,0.0,0.0,0.0
36.905,0.0,0.0,0.0,338.70576979778974,0.0,0.0,0.49339088328246694,0.0,0.0,0.0,0.0,0.0
36.910000000000004,0.0,0.0,0.0,340.6632098384576,0.0,0.0,0.4903239620923699,0.0,0.0,0.0,0.0,0.0
36.915,0.0,0.0,0.0,339.4090537393113,0.0,0.0,0.49594831259852346,0.0,0.0,0.0,0.0,0.0
36.92,0.0,0.0,0.0,340.3877174943823,0.0,0.0,0.5038794583736905,0.0,0.0,0.0,0.0,0.0
36.925000000000004,0.0,0.0,0.0,340.20508130318166,0.0,0.0,0.4985877499371601,0.0,0.0,0.0,0.0,0.0
36.93,0.0,0.0,0.0,340.21016711714435,0.0,0.0,0.5030919952804253,0.0,0.0,0.0,0.0,0.0
36.935,0.0,0.0,0.0,340.97777688241325,0.0,0.0,0.4993907627611203,0.0,0.0,0.0,0.0,0.0
36.94,0.0,0.0,0.0,340.6640760498121,0.0,0.0,0.4769572595195562,0.0,0.0,0.0,0.0,0.0
36.945,0.0,0.0,0.0,341.2970683403179,0.0,0.0,0.4806184792667935,0.0,0.0,0.0,0.0,0.0
36.95,0.0,0.0,0.0,340.8452098397845,0.0,0.0,0.5128873560623289,0.0,0.0,0.0,0.0,0.0
36.955,0.0,0.0,0.0,341.2655639309526,0.0,0.0,0.5096178248203141,0.0,0.0,0.0,0.0,0.0
36.96,0.0,0.0,0.0,341.5893666682499,0.0,0.0,0.5070344469211405,0.0,0.0,0.0,0.0,0.0
36.965,0.0,0.0,0.0,341.9243632680934,0.0,0.0,0.5097402858585416,0.0,0.0,0.0,0.0,0.0
36.97,0.0,0.0,0.0,340.81844661179156,0.0,0.0,0.5120708908385603,0.0,0.0,0.0,0.0,0.0
36.975,0.0,0.0,0.0,341.93394599218846,0.0,0.0,0.5008278525962475,0.0,0.0,0.0,0.0,0.0
36.980000000000004,0.0,0.0,0.0,341.3555821938196,0.0,0.0,0.5074523568486181,0.0,0.0,0.0,0.0,0.0
36.985,0.0,0.0,0.0,341.1681780079026,0.0,0.0,0.5047479174210963,0.0,0.0,0.0,0.0,0.0
36.99,0.0,0.0,0.0,341.04149189820555,0.0,0.0,0.50547565270516,0.0,0.0,0.0,0.0,0.0
36.995,0.0,0.0,0.0,341.47005826107426,0.0,0.0,0.5000302868076221,0.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,342.1893145122553,0.0,0.0,0.5157924508651311,0.0,0.0,0.0,0.0,0.0
37.005,0.0,0.0,0.0,340.95002182572375,0.0,0.0,0.49025712746963057,0.0,0.0,0.0,0.0,0.0
37.01,0.0,0.0,0.0,341.7284725806408,0.0,0.0,0.4938862621182414,0.0,0.0,0.0,0.0,0.0
37.015,0.0,0.0,0.0,342.2737288474305,0.0,0.0,0.50237440968887,0.0,0.0,0.0,0.0,0.0
37.02,0.0,0.0,0.0,339.9294364384238,0.0,0.0,0.5164373010962255,0.0,0.0,0.0,0.0,0.0
37.025,0.0,0.0,0.0,342.47419063368903,0.0,0.0,0.5135150389168051,0.0,0.0,0.0,0.0,0.0
37.03,0.0,0.0,0.0,342.19111091453084,0.0,0.0,0.49471950368992024,0.0,0.0,0.0,0.0,0.0
37.035000000000004,0.0,0.0,0.0,342.56981765645224,0.0,0.0,0.4973958624285204,0.0,0.0,0.0,0.0,0.0
37.04,0.0,0.0,0.0,342.6036983763312,0.0,0.0,0.5095761217891803,0.0,0.0,0.0,0.0,0.0
37.045,0.0,0.0,0.0,343.0196798093481,0.0,0.0,0.5022722876475065,0.0,0.0,0.0,0.0,0.0
37.050000000000004,0.0,0.0,0.0,342.0938641575863,0.0,0.0,0.5136046498080593,0.0,0.0,0.0,0.0,0.0
37.055,0.0,0.0,0.0,342.89202796866283,0.0,0.0,0.4847743912714272,0.0,0.0,0.0,0.0,0.0
37.06,0.0,0.0,0.0,343.4152995931777,0.0,0.0,0.512143206552627,0.0,0.0,0.0,0.0,0.0
37.065,0.0,0.0,0.0,343.63241245692984,0.0,0.0,0.5003770178013289,0.0,0.0,0.0,0.0,0.0
37.07,0.0,0.0,0.0,343.15530317425913,0.0,0.0,0.49913181349470936,0.0,0.0,0.0,0.0,0.0
37.075,0.0,0.0,0.0,343.6372048556426,0.0,0.0,0.5135532627943529,0.0,0.0,0.0,0.0,0.0
37.08,0.0,0.0,0.0,343.7145302592729,0.0,0.0,0.4948780596708051,0.0,0.0,0.0,0.0,0.0
37.085,0.0,0.0,0.0,343.12005688315116,0.0,0.0,0.49017128619306927,0.0,0.0,0.0,0.0,0.0
37.09,0.0,0.0,0.0,341.55525827717605,0.0,0.0,0.4964697681008091,0.0,0.0,0.0,0.0,0.0
37.095,0.0,0.0,0.0,343.1222131538964,0.0,0.0,0.5086918331215444,0.0,0.0,0.0,0.0,0.0
37.1,0.0,0.0,0.0,342.9516776613271,0.0,0.0,0.5138053273584136,0.0,0.0,0.0,0.0,0.0
37.105000000000004,0.0,0.0,0.0,344.10812749720975,0.0,0.0,0.5030469223178708,0.0,0.0,0.0,0.0,0.0
37.11,0.0,0.0,0.0,343.6650274565063,0.0,0.0,0.487240551508655,0.0,0.0,0.0,0.0,0.0
37.115,0.0,0.0,0.0,342.4343263373274,0.0,0.0,0.5029249917351039,0.0,0.0,0.0,0.0,0.0
37.12,0.0,0.0,0.0,344.6673456792022,0.0,0.0,0.4980239840217728,0.0,0.0,0.0,0.0,0.0
37.125,0.0,0.0,0.0,343.37931530433815,0.0,0.0,0.5084875980106853,0.0,0.0,0.0,0.0,0.0
37.13,0.0,0.0,0.0,344.40117423847806,0.0,0.0,0.5000138972975673,0.0,0.0,0.0,0.0,0.0
37.135,0.0,0.0,0.0,343.99449016281017,0.0,0.0,0.5049317848024036,0.0,0.0,0.0,0.0,0.0
37.14,0.0,0.0,0.0,344.68736581053224,0.0,0.0,0.5080746875369258,0.0,0.0,0.0,0.0,0.0
37.145,0.0,0.0,0.0,345.06507236991087,0.0,0.0,0.4835825847726922,0.0,0.0,0.0,0.0,0.0
37.15,0.0,0.0,0.0,343.8381129768743,0.0,0.0,0.5056801975742682,0.0,0.0,0.0,0.0,0.0
37.155,0.0,0.0,0.0,344.05991744186184,0.0,0.0,0.5065234762315599,0.0,0.0,0.0,0.0,0.0
37.160000000000004,0.0,0.0,0.0,345.3967509900446,0.0,0.0,0.4949217886729089,0.0,0.0,0.0,0.0,0.0
37.165,0.0,0.0,0.0,345.1789979089742,0.0,0.0,0.5170186812570085,0.0,0.0,0.0,0.0,0.0
37.17,0.0,0.0,0.0,345.68102327512963,0.0,0.0,0.4953835790089801,0.0,0.0,0.0,0.0,0.0
37.175000000000004,0.0,0.0,0.0,345.26842551835335,0.0,0.0,0.5067111123155094,0.0,0.0,0.0,0.0,0.0
37.18,0.0,0.0,0.0,345.3947924053875,0.0,0.0,0.5057020970351485,0.0,0.0,0.0,0.0,0.0
37.185,0.0,0.0,0.0,345.18048955834314,0.0,0.0,0.501537841480745,0.0,0.0,0.0,0.0,0.0
37.19,0.0,0.0,0.0,345.6120779957662,0.0,0.0,0.48759879570056197,0.0,0.0,0.0,0.0,0.0
37.195,0.0,0.0,0.0,344.8415460986758,0.0,0.0,0.5150735419704305,0.0,0.0,0.0,0.0,0.0
37.2,0.0,0.0,0.0,343.6157843061881,0.0,0.0,0.5060727520964072,0.0,0.0,0.0,0.0,0.0
37.205,0.0,0.0,0.0,345.97165603172095,0.0,0.0,0.4970535824109786,0.0,0.0,0.0,0.0,0.0
37.21,0.0,0.0,0.0,345.28085613587916,0.0,0.0,0.4972152494163827,0.0,0.0,0.0,0.0,0.0
37.215,0.0,0.0,0.0,345.2901234238365,0.0,0.0,0.5182701147316732,0.0,0.0,0.0,0.0,0.0
37.22,0.0,0.0,0.0,346.21278047414233,0.0,0.0,0.49989868503514595,0.0,0.0,0.0,0.0,0.0
37.225,0.0,0.0,0.0,345.72260719535353,0.0,0.0,0.5031064268465796,0.0,0.0,0.0,0.0,0.0
37.230000000000004,0.0,0.0,0.0,346.1018557044117,0.0,0.0,0.519971465982187,0.0,0.0,0.0,0.0,0.0
37.235,0.0,0.0,0.0,346.7239678296764,0.0,0.0,0.4892378367794608,0.0,0.0,0.0,0.0,0.0
37.24,0.0,0.0,0.0,346.2369906029261,0.0,0.0,0.5095632297622235,0.0,0.0,0.0,0.0,0.0
37.245,0.0,0.0,0.0,346.2217186288086,0.0,0.0,0.5168486529923304,0.0,0.0,0.0,0.0,0.0
37.25,0.0,0.0,0.0,346.5637894948051,0.0,0.0,0.49025562545685164,0.0,0.0,0.0,0.0,0.0
37.255,0.0,0.0,0.0,345.9765906449597,0.0,0.0,0.47520258757790546,0.0,0.0,0.0,0.0,0.0
37.26,0.0,0.0,0.0,346.02964427880437,0.0,0.0,0.4843071820383175,0.0,0.0,0.0,0.0,0.0
37.265,0.0,0.0,0.0,346.40921054104155,0.0,0.0,0.5025050055846093,0.0,0.0,0.0,0.0,0.0
37.27,0.0,0.0,0.0,345.1571355431713,0.0,0.0,0.4837003975280004,0.0,0.0,0.0,0.0,0.0
37.275,0.0,0.0,0.0,346.2047926464748,0.0,0.0,0.5101863154385454,0.0,0.0,0.0,0.0,0.0
37.28,0.0,0.0,0.0,346.2902310400566,0.0,0.0,0.4831186175940957,0.0,0.0,0.0,0.0,0.0
37.285000000000004,0.0,0.0,0.0,346.86876435410005,0.0,0.0,0.5118213912862623,0.0,0.0,0.0,0.0,0.0
37.29,0.0,0.0,0.0,347.47211906753546,0.0,0.0,0.4991074342482768,0.0,0.0,0.0,0.0,0.0
37.295,0.0,0.0,0.0,347.2718728822391,0.0,0.0,0.5160432922300187,0.0,0.0,0.0,0.0,0.0
37.300000000000004,0.0,0.0,0.0,347.2583751723111,0.0,0.0,0.5073711766490528,0.0,0.0,0.0,0.0,0.0
37.305,0.0,0.0,0.0,347.0708702002687,0.0,0.0,0.516552490966679,0.0,0.0,0.0,0.0,0.0
37.31,0.0,0.0,0.0,347.713719927181,0.0,0.0,0.495345038375233,0.0,0.0,0.0,0.0,0.0
37.315,0.0,0.0,0.0,347.82524689577076,0.0,0.0,0.4940105424748637,0.0,0.0,0.0,0.0,0.0
37.32,0.0,0.0,0.0,347.6198558792219,0.0,0.0,0.4838522584458207,0.0,0.0,0.0,0.0,0.0
37.325,0.0,0.0,0.0,347.88791877432334,0.0,0.0,0.47947782026599445,0.0,0.0,0.0,0.0,0.0
37.33,0.0,0.0,0.0,347.87185741321815,0.0,0.0,0.49969949764562205,0.0,0.0,0.0,0.0,0.0
37.335,0.0,0.0,0.0,347.7213521479281,0.0,0.0,0.5076626409811431,0.0,0.0,0.0,0.0,0.0
37.34,0.0,0.0,0.0,347.5969200627685,0.0,0.0,0.48886530146115603,0.0,0.0,0.0,0.0,0.0
37.345,0.0,0.0,0.0,348.25979039389296,0.0,0.0,0.5066351045667751,0.0,0.0,0.0,0.0,0.0
37.35,0.0,0.0,0.0,348.2647302749959,0.0,0.0,0.48396197884318476,0.0,0.0,0.0,0.0,0.0
37.355000000000004,0.0,0.0,0.0,347.7690734868814,0.0,0.0,0.5120269597374605,0.0,0.0,0.0,0.0,0.0
37.36,0.0,0.0,0.0,349.1838087426772,0.0,0.0,0.5105812318043111,0.0,0.0,0.0,0.0,0.0
37.365,0.0,0.0,0.0,347.72845230478816,0.0,0.0,0.5144103573635701,0.0,0.0,0.0,0.0,0.0
37.37,0.0,0.0,0.0,347.5177346380733,0.0,0.0,0.503615284121319,0.0,0.0,0.0,0.0,0.0
37.375,0.0,0.0,0.0,348.2267043908651,0.0,0.0,0.48748225074745893,0.0,0.0,0.0,0.0,0.0
37.38,0.0,0.0,0.0,348.618851757071,0.0,0.0,0.49778480548996334,0.0,0.0,0.0,0.0,0.0
37.385,0.0,0.0,0.0,349.27566337762624,0.0,0.0,0.5148927924096461,0.0,0.0,0.0,0.0,0.0
37.39,0.0,0.0,0.0,348.95900460615263,0.0,0.0,0.5067559600058806,0.0,0.0,0.0,0.0,0.0
37.395,0.0,0.0,0.0,348.78448576609316,0.0,0.0,0.4921224899504717,0.0,0.0,0.0,0.0,0.0
37.4,0.0,0.0,0.0,349.35130241089973,0.0,0.0,0.5094517193363748,0.0,0.0,0.0,0.0,0.0
37.405,0.0,0.0,0.0,348.6517511030338,0.0,0.0,0.5075072117210812,0.0,0.0,0.0,0.0,0.0
37.410000000000004,0.0,0.0,0.0,350.2794014230781,0.0,0.0,0.4894604584899206,0.0,0.0,0.0,0.0,0.0
37.415,0.0,0.0,0.0,349.7671110350808,0.0,0.0,0.5055391970274671,0.0,0.0,0.0,0.0,0.0
37.42,0.0,0.0,0.0,349.07950106291963,0.0,0.0,0.5022641384013101,0.0,0.0,0.0,0.0,0.0
37.425000000000004,0.0,0.0,0.0,349.1841030029084,0.0,0.0,0.5019536475034839,0.0,0.0,0.0,0.0,0.0
37.43,0.0,0.0,0.0,349.6332238986148,0.0,0.0,0.5213303460709685,0.0,0.0,0.0,0.0,0.0
37.435,0.0,0.0,0.0,350.5679295314885,0.0,0.0,0.48874486895694674,0.0,0.0,0.0,0.0,0.0
37.44,0.0,0.0,0.0,349.963062844404,0.0,0.0,0.49497010302528266,0.0,0.0,0.0,0.0,0.0
37.445,0.0,0.0,0.0,350.0941444972756,0.0,0.0,0.5127890127095583,0.0,0.0,0.0,0.0,0.0
37.45,0.0,0.0,0.0,349.1508554059427,0.0,0.0,0.4917169272424814,0.0,0.0,0.0,0.0,0.0
37.455,0.0,0.0,0.0,350.0717795482781,0.0,0.0,0.47820532802492116,0.0,0.0,0.0,0.0,0.0
37.46,0.0,0.0,0.0,350.5136205843182,0.0,0.0,0.5173525439892741,0.0,0.0,0.0,0.0,0.0
37.465,0.0,0.0,0.0,350.7371715671392,0.0,0.0,0.4857763441826853,0.0,0.0,0.0,0.0,0.0
37.47,0.0,0.0,0.0,351.24899259296785,0.0,0.0,0.4987278872360879,0.0,0.0,0.0,0.0,0.0
37.475,0.0,0.0,0.0,351.1105331707961,0.0,0.0,0.514525453758434,0.0,0.0,0.0,0.0,0.0
37.480000000000004,0.0,0.0,0.0,350.41220501818003,0.0,0.0,0.5133441969498057,0.0,0.0,0.0,0.0,0.0
37.485,0.0,0.0,0.0,351.04967277513475,0.0,0.0,0.49088679594361184,0.0,0.0,0.0,0.0,0.0
37.49,0.0,0.0,0.0,350.7053002926672,0.0,0.0,0.5085190734046383,0.0,0.0,0.0,0.0,0.0
37.495,0.0,0.0,0.0,351.6363707790282,0.0,0.0,0.4916281358728661,0.0,0.0,0.0,0.0,0.0
37.5,0.0,0.0,0.0,351.29374443140784,0.0,0.0,0.49884060759852056,0.0,0.0,0.0,0.0,0.0
37.505,0.0,0.0,0.0,352.0280799985223,0.0,0.0,0.4954458090789696,0.0,0.0,0.0,0.0,0.0
37.51,0.0,0.0,0.0,351.7418300570157,0.0,0.0,0.4997639042870777,0.0,0.0,0.0,0.0,0.0
37.515,0.0,0.0,0.0,351.7655928853945,0.0,0.0,0.4767956617967532,0.0,0.0,0.0,0.0,0.0
37.52,0.0,0.0,0.0,351.30935439786435,0.0,0.0,0.5048809236838785,0.0,0.0,0.0,0.0,0.0
37.525,0.0,0.0,0.0,352.05400085930813,0.0,0.0,0.49693847428623494,0.0,0.0,0.0,0.0,0.0
37.53,0.0,0.0,0.0,351.2985330264533,0.0,0.0,0.4996865036996974,0.0,0.0,0.0,0.0,0.0
37.535000000000004,0.0,0.0,0.0,350.9478836607941,0.0,0.0,0.48778281451372446,0.0,0.0,0.0,0.0,0.0
37.54,0.0,0.0,0.0,351.4368541566969,0.0,0.0,0.48624196160703254,0.0,0.0,0.0,0.0,0.0
37.545,0.0,0.0,0.0,351.95921632469566,0.0,0.0,0.5061943650194193,0.0,0.0,0.0,0.0,0.0
37.550000000000004,0.0,0.0,0.0,352.5412015178384,0.0,0.0,0.49456594091098605,0.0,0.0,0.0,0.0,0.0
37.555,0.0,0.0,0.0,352.2306079586034,0.0,0.0,0.49055889020838667,0.0,0.0,0.0,0.0,0.0
37.56,0.0,0.0,0.0,351.65541474420183,0.0,0.0,0.49150482611014124,0.0,0.0,0.0,0.0,0.0
37.565,0.0,0.0,0.0,352.24100603066387,0.0,0.0,0.49500403223366285,0.0,0.0,0.0,0.0,0.0
37.57,0.0,0.0,0.0,353.06418994050637,0.0,0.0,0.49747078940060363,0.0,0.0,0.0,0.0,0.0
37.575,0.0,0.0,0.0,352.8293607425206,0.0,0.0,0.5175442693638781,0.0,0.0,0.0,0.0,0.0
37.58,0.0,0.0,0.0,352.09143887949114,0.0,0.0,0.4843084698958687,0.0,0.0,0.0,0.0,0.0
37.585,0.0,0.0,0.0,352.36450447913614,0.0,0.0,0.5110057980522995,0.0,0.0,0.0,0.0,0.0
37.59,0.0,0.0,0.0,352.29003734710795,0.0,0.0,0.49113447204936334,0.0,0.0,0.0,0.0,0.0
37.595,0.0,0.0,0.0,353.4234484368131,0.0,0.0,0.4941273127297252,0.0,0.0,0.0,0.0,0.0
37.6,0.0,0.0,0.0,351.4393277633859,0.0,0.0,0.5049364503564062,0.0,0.0,0.0,0.0,0.0
37.605000000000004,0.0,0.0,0.0,352.34502123519485,0.0,0.0,0.5079560373829166,0.0,0.0,0.0,0.0,0.0
37.61,0.0,0.0,0.0,352.854612419471,0.0,0.0,0.4831420777536352,0.0,0.0,0.0,0.0,0.0
37.615,0.0,0.0,0.0,351.8034008320775,0.0,0.0,0.4851530995479969,0.0,0.0,0.0,0.0,0.0
37.62,0.0,0.0,0.0,352.48485069749165,0.0,0.0,0.5010740376196201,0.0,0.0,0.0,0.0,0.0
37.625,0.0,0.0,0.0,354.32790443325416,0.0,0.0,0.4864269814844994,0.0,0.0,0.0,0.0,0.0
37.63,0.0,0.0,0.0,353.80517702628543,0.0,0.0,0.5005975775164886,0.0,0.0,0.0,0.0,0.0
37.635,0.0,0.0,0.0,353.9533420040614,0.0,0.0,0.4875937674585202,0.0,0.0,0.0,0.0,0.0
37.64,0.0,0.0,0.0,353.6959479250459,0.0,0.0,0.5130119041971558,0.0,0.0,0.0,0.0,0.0
37.645,0.0,0.0,0.0,353.6925970374583,0.0,0.0,0.5095706534221394,0.0,0.0,0.0,0.0,0.0
37.65,0.0,0.0,0.0,351.7139126552975,0.0,0.0,0.49880602627479764,0.0,0.0,0.0,0.0,0.0
37.655,0.0,0.0,0.0,354.2416511375542,0.0,0.0,0.5053823122854809,0.0,0.0,0.0,0.0,0.0
37.660000000000004,0.0,0.0,0.0,353.0420420983356,0.0,0.0,0.5035735901390678,0.0,0.0,0.0,0.0,0.0
37.665,0.0,0.0,0.0,355.0881401498341,0.0,0.0,0.49724509795553407,0.0,0.0,0.0,0.0,0.0
37.67,0.0,0.0,0.0,354.4301793602067,0.0,0.0,0.49216372420133075,0.0,0.0,0.0,0.0,0.0
37.675000000000004,0.0,0.0,0.0,354.5839887174807,0.0,0.0,0.48787761513833344,0.0,0.0,0.0,0.0,0.0
37.68,0.0,0.0,0.0,354.13633883632207,0.0,0.0,0.5020585464856482,0.0,0.0,0.0,0.0,0.0
37.685,0.0,0.0,0.0,352.8852655486778,0.0,0.0,0.4884339037512161,0.0,0.0,0.0,0.0,0.0
37.69,0.0,0.0,0.0,354.974019610244,0.0,0.0,0.4971788473115834,0.0,0.0,0.0,0.0,0.0
37.695,0.0,0.0,0.0,354.9207114449543,0.0,0.0,0.48996846799388666,0.0,0.0,0.0,0.0,0.0
37.7,0.0,0.0,0.0,355.4823913071067,0.0,0.0,0.4811860437602527,0.0,0.0,0.0,0.0,0.0
37.705,0.0,0.0,0.0,354.8404288772857,0.0,0.0,0.5060391488694563,0.0,0.0,0.0,0.0,0.0
37.71,0.0,0.0,0.0,355.7150994880915,0.0,0.0,0.5030992841176272,0.0,0.0,0.0,0.0,0.0
37.715,0.0,0.0,0.0,354.96361011875615,0.0,0.0,0.5013883444120559,0.0,0.0,0.0,0.0,0.0
37.72,0.0,0.0,0.0,355.1733913354054,0.0,0.0,0.498234682279311,0.0,0.0,0.0,0.0,0.0
37.725,0.0,0.0,0.0,355.99512486108745,0.0,0.0,0.4964898885409376,0.0,0.0,0.0,0.0,0.0
37.730000000000004,0.0,0.0,0.0,354.95537729442475,0.0,0.0,0.48789619883633234,0.0,0.0,0.0,0.0,0.0
37.735,0.0,0.0,0.0,354.70041276443106,0.0,0.0,0.49735437755280154,0.0,0.0,0.0,0.0,0.0
37.74,0.0,0.0,0.0,355.8024011461442,0.0,0.0,0.5041328649736551,0.0,0.0,0.0,0.0,0.0
37.745,0.0,0.0,0.0,355.77561160650026,0.0,0.0,0.5010838186531589,0.0,0.0,0.0,0.0,0.0
37.75,0.0,0.0,0.0,356.37039935157975,0.0,0.0,0.49994051640800313,0.0,0.0,0.0,0.0,0.0
37.755,0.0,0.0,0.0,355.06043927526656,0.0,0.0,0.5058475691127916,0.0,0.0,0.0,0.0,0.0
37.76,0.0,0.0,0.0,356.1004196465786,0.0,0.0,0.49023166624479436,0.0,0.0,0.0,0.0,0.0
37.765,0.0,0.0,0.0,356.50059891317477,0.0,0.0,0.513422347227489,0.0,0.0,0.0,0.0,0.0
37.77,0.0,0.0,0.0,356.11418744207856,0.0,0.0,0.5052725112831858,0.0,0.0,0.0,0.0,0.0
37.775,0.0,0.0,0.0,356.4381693984128,0.0,0.0,0.4838240096571288,0.0,0.0,0.0,0.0,0.0
37.78,0.0,0.0,0.0,354.9278698060725,0.0,0.0,0.4719081793558966,0.0,0.0,0.0,0.0,0.0
37.785000000000004,0.0,0.0,0.0,356.77063790808614,0.0,0.0,0.4914254501240871,0.0,0.0,0.0,0.0,0.0
37.79,0.0,0.0,0.0,357.0964239136496,0.0,0.0,0.49397169620683035,0.0,0.0,0.0,0.0,0.0
37.795,0.0,0.0,0.0,356.7040806064821,0.0,0.0,0.48809346436714873,0.0,0.0,0.0,0.0,0.0
37.800000000000004,0.0,0.0,0.0,357.57925051155036,0.0,0.0,0.48356742495699395,0.0,0.0,0.0,0.0,0.0
37.805,0.0,0.0,0.0,357.25617193926155,0.0,0.0,0.49639388829991493,0.0,0.0,0.0,0.0,0.0
37.81,0.0,0.0,0.0,357.62599478566597,0.0,0.0,0.5178680362115237,0.0,0.0,0.0,0.0,0.0
37.815,0.0,0.0,0.0,356.3986524691719,0.0,0.0,0.5093115273391502,0.0,0.0,0.0,0.0,0.0
37.82,0.0,0.0,0.0,356.8937542846638,0.0,0.0,0.508202474575219,0.0,0.0,0.0,0.0,0.0
37.825,0.0,0.0,0.0,357.06461235410706,0.0,0.0,0.4913495974471081,0.0,0.0,0.0,0.0,0.0
37.83,0.0,0.0,0.0,357.7293542801445,0.0,0.0,0.5002779436094699,0.0,0.0,0.0,0.0,0.0
